2.00E+03,2.86E+02
2.00E+03,2.85E+02
2.01E+03,2.85E+02
2.01E+03,2.86E+02
2.01E+03,2.85E+02
2.01E+03,2.84E+02
2.01E+03,2.85E+02
2.01E+03,2.85E+02
2.01E+03,2.85E+02
2.01E+03,2.84E+02
2.01E+03,2.85E+02
2.01E+03,2.85E+02
2.02E+03,2.88E+02
2.02E+03,2.86E+02
2.02E+03,2.85E+02
2.02E+03,2.86E+02
2.02E+03,2.86E+02
2.02E+03,2.86E+02
2.02E+03,2.85E+02
2.02E+03,2.85E+02
2.02E+03,2.85E+02
