2.00E+03,1.20E+00
2.00E+03,1.07E+00
2.01E+03,3.06E+00
2.01E+03,1.42E+00
2.01E+03,1.70E+00
2.01E+03,1.14E+00
2.01E+03,7.91E-01
2.01E+03,1.03E+00
2.01E+03,1.45E+00
2.01E+03,9.75E-01
2.01E+03,1.14E+00
2.01E+03,1.28E+00
2.02E+03,1.51E+00
2.02E+03,2.01E+00
2.02E+03,1.71E+00
2.02E+03,1.78E+00
2.02E+03,9.67E-01
2.02E+03,9.51E-01
2.02E+03,1.19E+00
2.02E+03,2.88E+00
2.02E+03,1.65E+00
